V1,V2,V3
-141.039344262295,59.7404580152672,-5.1049485206604
-140.872131147541,59.7404580152672,70.2650527954102
-140.704918032787,59.7404580152672,179.43505859375
-140.537704918033,59.7404580152672,225.605056762695
-140.370491803279,59.7404580152672,182.83122253418
-140.203278688525,59.7404580152672,18.5112152099609
-140.03606557377,59.7404580152672,3.99121570587158
-139.868852459016,59.7404580152672,-10.8187837600708
-139.701639344262,59.7404580152672,-41.0087852478027
-139.534426229508,59.7404580152672,413.231201171875
-139.367213114754,59.7404580152672,442.073883056641
-139.2,59.7404580152672,170.133895874023
-139.032786885246,59.7404580152672,489.853912353516
-138.865573770492,59.7404580152672,694.02392578125
-138.698360655738,59.7404580152672,920.02392578125
-138.531147540984,59.7404580152672,1413.43383789062
-138.363934426229,59.7404580152672,1321.25390625
-138.196721311475,59.7404580152672,837.122192382812
-138.029508196721,59.7404580152672,486.0322265625
-137.862295081967,59.7404580152672,742.112182617188
-137.695081967213,59.7404580152672,1381.43225097656
-137.527868852459,59.7404580152672,1750.7421875
-137.360655737705,59.7404580152672,1397.44226074219
-137.193442622951,59.7404580152672,647.9990234375
-137.026229508197,59.7404580152672,1073.68908691406
-136.859016393443,59.7404580152672,1325.21899414062
-136.691803278689,59.7404580152672,1403.35900878906
-136.524590163934,59.7404580152672,1060.68908691406
-136.35737704918,59.7404580152672,1274.82897949219
-136.190163934426,59.7404580152672,1405.43188476562
-136.022950819672,59.7404580152672,1307.55187988281
-135.855737704918,59.7404580152672,1455.091796875
-135.688524590164,59.7404580152672,1476.85180664062
-135.52131147541,59.7404580152672,1671.58178710938
-135.354098360656,59.7404580152672,1386.76184082031
-135.186885245902,59.7404580152672,1229.51184082031
-135.019672131148,59.7404580152672,1091.73291015625
-134.852459016393,59.7404580152672,1115.84289550781
-134.685245901639,59.7404580152672,1260.47290039062
-134.518032786885,59.7404580152672,1380.27294921875
-134.350819672131,59.7404580152672,1373.29296875
-134.183606557377,59.7404580152672,812.372924804688
-134.016393442623,59.7404580152672,1134.60339355469
-133.849180327869,59.7404580152672,788.143432617188
-133.681967213115,59.7404580152672,718.213439941406
-133.514754098361,59.7404580152672,1166.19348144531
-133.347540983607,59.7404580152672,1404.33349609375
-133.180327868852,59.7404580152672,1270.0634765625
-133.013114754098,59.7404580152672,1394.15344238281
-132.845901639344,59.7404580152672,1114.68005371094
-132.67868852459,59.7404580152672,960.030029296875
-132.511475409836,59.7404580152672,1074.34997558594
-132.344262295082,59.7404580152672,892.619995117188
-132.177049180328,59.7404580152672,799.470031738281
-132.009836065574,59.7404580152672,890.72998046875
-131.84262295082,59.7404580152672,889.805847167969
-131.675409836066,59.7404580152672,974.98583984375
-131.508196721311,59.7404580152672,1236.26586914062
-131.340983606557,59.7404580152672,1226.92590332031
-131.173770491803,59.7404580152672,1309.18591308594
-131.006557377049,59.7404580152672,1492.55590820312
-130.839344262295,59.7404580152672,1269.48950195312
-130.672131147541,59.7404580152672,1388.00952148438
-130.504918032787,59.7404580152672,1414.62951660156
-130.337704918033,59.7404580152672,1561.77941894531
-130.170491803279,59.7404580152672,1267.939453125
-130.003278688525,59.7404580152672,1101.689453125
-129.83606557377,59.7404580152672,1107.16943359375
-129.668852459016,59.7404580152672,1011.22576904297
-129.501639344262,59.7404580152672,1088.33569335938
-129.334426229508,59.7404580152672,973.61572265625
-129.167213114754,59.7404580152672,883.775756835938
-129,59.7404580152672,794.015747070312
-180,59.5725190839695,-3141.97485351562
-179.832786885246,59.5725190839695,-3159.66479492188
-179.665573770492,59.5725190839695,-3171.40478515625
-179.498360655738,59.5725190839695,-3151.125
-179.331147540984,59.5725190839695,-3118.09497070312
-179.16393442623,59.5725190839695,-3071.96484375
-178.996721311475,59.5725190839695,-2466.31420898438
-178.829508196721,59.5725190839695,-1978.31433105469
-178.662295081967,59.5725190839695,-1432.10424804688
-178.495081967213,59.5725190839695,-614.914306640625
-178.327868852459,59.5725190839695,-220.234298706055
-178.160655737705,59.5725190839695,-245.234298706055
-177.993442622951,59.5725190839695,-320.504302978516
-177.826229508197,59.5725190839695,-310.267486572266
-177.659016393443,59.5725190839695,-179.817489624023
-177.491803278689,59.5725190839695,-156.427490234375
-177.324590163934,59.5725190839695,-151.067489624023
-177.15737704918,59.5725190839695,-152.747497558594
-176.990163934426,59.5725190839695,-150.1875
-176.822950819672,59.5725190839695,-143.754989624023
-176.655737704918,59.5725190839695,-137.714996337891
-176.488524590164,59.5725190839695,-134.024993896484
-176.32131147541,59.5725190839695,-134.354995727539
-176.154098360656,59.5725190839695,-135.584991455078
-175.986885245902,59.5725190839695,-135.44499206543
-175.819672131148,59.5725190839695,-135.894989013672
-175.652459016393,59.5725190839695,-134.162506103516
-175.485245901639,59.5725190839695,-132.632507324219
-175.318032786885,59.5725190839695,-131.49250793457
-175.150819672131,59.5725190839695,-128.692504882812
-174.983606557377,59.5725190839695,-123.3125
-174.816393442623,59.5725190839695,-120.972503662109
-174.649180327869,59.5725190839695,-119.252510070801
-174.481967213115,59.5725190839695,-117.082504272461
-174.314754098361,59.5725190839695,-112.032508850098
-174.147540983607,59.5725190839695,-109.782508850098
-173.980327868852,59.5725190839695,-107.042503356934
-173.813114754098,59.5725190839695,-104.582504272461
-173.645901639344,59.5725190839695,-100.252494812012
-173.47868852459,59.5725190839695,-99.052490234375
-173.311475409836,59.5725190839695,-97.2724914550781
-173.144262295082,59.5725190839695,-95.2724914550781
-172.977049180328,59.5725190839695,-91.3524932861328
-172.809836065574,59.5725190839695,-89.6224899291992
-172.64262295082,59.5725190839695,-87.0724945068359
-172.475409836066,59.5725190839695,-83.9724960327148
-172.308196721311,59.5725190839695,-80.6824951171875
-172.140983606557,59.5725190839695,-75.9624938964844
-171.973770491803,59.5725190839695,-77.8124923706055
-171.806557377049,59.5725190839695,-76.6424942016602
-171.639344262295,59.5725190839695,-74.422492980957
-171.472131147541,59.5725190839695,-76.0124893188477
-171.304918032787,59.5725190839695,-73.7324905395508
-171.137704918033,59.5725190839695,-74.1524963378906
-170.970491803279,59.5725190839695,-69.0424957275391
-170.803278688525,59.5725190839695,-65.9924926757812
-170.63606557377,59.5725190839695,-66.4324951171875
-170.468852459016,59.5725190839695,-65.172492980957
-170.301639344262,59.5725190839695,-65.9674987792969
-170.134426229508,59.5725190839695,-64.4975051879883
-169.967213114754,59.5725190839695,-57.8275032043457
-169.8,59.5725190839695,-56.2575035095215
-169.632786885246,59.5725190839695,-46.7975006103516
-169.465573770492,59.5725190839695,-49.3775024414062
-169.298360655738,59.5725190839695,-48.3849945068359
-169.131147540984,59.5725190839695,-44.8349952697754
-168.96393442623,59.5725190839695,-40.5049934387207
-168.796721311475,59.5725190839695,-38.194995880127
-168.629508196721,59.5725190839695,-37.4949951171875
-168.462295081967,59.5725190839695,-38.3449935913086
-168.295081967213,59.5725190839695,-40.0525016784668
-168.127868852459,59.5725190839695,-38.1025009155273
-167.960655737705,59.5725190839695,-36.3624992370605
-167.793442622951,59.5725190839695,-35.5725021362305
-167.626229508197,59.5725190839695,-31.042501449585
-167.459016393443,59.5725190839695,-29.3225002288818
-167.291803278689,59.5725190839695,-28.6925010681152
-167.124590163934,59.5725190839695,-26.9199981689453
-166.95737704918,59.5725190839695,-29.3099975585938
-166.790163934426,59.5725190839695,-26.9699974060059
-166.622950819672,59.5725190839695,-27.8399982452393
-166.455737704918,59.5725190839695,-27.9199981689453
-166.288524590164,59.5725190839695,-25.879997253418
-166.12131147541,59.5725190839695,-24.7325000762939
-165.954098360656,59.5725190839695,-23.1625003814697
-165.786885245902,59.5725190839695,-22.2125015258789
-165.619672131148,59.5725190839695,-16.4325008392334
-165.452459016393,59.5725190839695,-14.7625007629395
-165.285245901639,59.5725190839695,-13.6025009155273
-165.118032786885,59.5725190839695,-13.2525005340576
-164.950819672131,59.5725190839695,-14.1499967575073
-164.783606557377,59.5725190839695,-15.7599964141846
-164.616393442623,59.5725190839695,-16.459997177124
-164.449180327869,59.5725190839695,-16.319995880127
-164.281967213115,59.5725190839695,-14.7899971008301
-164.114754098361,59.5725190839695,-13.4199962615967
-163.947540983607,59.5725190839695,-9.5
-163.780327868852,59.5725190839695,-8.47000026702881
-163.613114754098,59.5725190839695,-10.4800004959106
-163.445901639344,59.5725190839695,-15.4100008010864
-163.27868852459,59.5725190839695,-11.2000007629395
-163.111475409836,59.5725190839695,-9.68000030517578
-162.944262295082,59.5725190839695,-9.65750122070312
-162.777049180328,59.5725190839695,-10.3775005340576
-162.609836065574,59.5725190839695,-9.68750095367432
-162.44262295082,59.5725190839695,-8.03750133514404
-162.275409836066,59.5725190839695,-11.3075008392334
-162.108196721311,59.5725190839695,-6.47750091552734
-161.940983606557,59.5725190839695,-3.95750093460083
-161.773770491803,59.5725190839695,-23.0099964141846
-161.606557377049,59.5725190839695,215.150009155273
-161.439344262295,59.5725190839695,229.190002441406
-161.272131147541,59.5725190839695,224.669998168945
-161.104918032787,59.5725190839695,260.820007324219
-160.937704918033,59.5725190839695,372.130004882812
-160.770491803279,59.5725190839695,342.217132568359
-160.603278688525,59.5725190839695,288.397125244141
-160.43606557377,59.5725190839695,310.427124023438
-160.268852459016,59.5725190839695,310.217132568359
-160.101639344262,59.5725190839695,395.617126464844
-159.934426229508,59.5725190839695,241.047119140625
-159.767213114754,59.5725190839695,190.817123413086
-159.6,59.5725190839695,359.737609863281
-159.432786885246,59.5725190839695,321.757598876953
-159.265573770492,59.5725190839695,329.587615966797
-159.098360655738,59.5725190839695,154.62760925293
-158.931147540984,59.5725190839695,137.227600097656
-158.763934426229,59.5725190839695,61.1876068115234
-158.596721311475,59.5725190839695,37.3173522949219
-158.429508196721,59.5725190839695,64.8073501586914
-158.262295081967,59.5725190839695,61.0873527526855
-158.095081967213,59.5725190839695,66.6773529052734
-157.927868852459,59.5725190839695,84.3573532104492
-157.760655737705,59.5725190839695,104.597351074219
-157.593442622951,59.5725190839695,119.534767150879
-157.426229508197,59.5725190839695,107.684768676758
-157.259016393443,59.5725190839695,79.1947708129883
-157.091803278689,59.5725190839695,72.9047698974609
-156.924590163934,59.5725190839695,80.5647735595703
-156.75737704918,59.5725190839695,101.634773254395
-156.590163934426,59.5725190839695,124.764770507812
-156.422950819672,59.5725190839695,132.360000610352
-156.255737704918,59.5725190839695,108.769996643066
-156.088524590164,59.5725190839695,50.439998626709
-155.92131147541,59.5725190839695,40.7999992370605
-155.754098360656,59.5725190839695,20.7099990844727
-155.586885245902,59.5725190839695,12
-155.419672131148,59.5725190839695,11.9999723434448
-155.252459016393,59.5725190839695,11.9999723434448
-155.085245901639,59.5725190839695,11.9999723434448
-154.918032786885,59.5725190839695,12.0499725341797
-154.750819672131,59.5725190839695,16.9999732971191
-154.583606557377,59.5725190839695,26.3099727630615
-154.416393442623,59.5725190839695,127.769973754883
-154.249180327869,59.5725190839695,193.162506103516
-154.081967213115,59.5725190839695,238.362503051758
-153.914754098361,59.5725190839695,411.782501220703
-153.747540983607,59.5725190839695,293.242492675781
-153.580327868852,59.5725190839695,16.042501449585
-153.413114754098,59.5725190839695,-20.8374977111816
-153.245901639344,59.5725190839695,-26.2549877166748
-153.07868852459,59.5725190839695,-32.6049880981445
-152.911475409836,59.5725190839695,-44.4049873352051
-152.744262295082,59.5725190839695,-56.6549873352051
-152.577049180328,59.5725190839695,-60.554988861084
-152.409836065574,59.5725190839695,-55.7049865722656
-152.24262295082,59.5725190839695,-44.1649856567383
-152.075409836066,59.5725190839695,-45.0249862670898
-151.908196721311,59.5725190839695,-62.9649848937988
-151.740983606557,59.5725190839695,-67.614990234375
-151.573770491803,59.5725190839695,-60.0749855041504
-151.406557377049,59.5725190839695,93.6450119018555
-151.239344262295,59.5725190839695,205.425018310547
-151.072131147541,59.5725190839695,391.489990234375
-150.904918032787,59.5725190839695,1124.08996582031
-150.737704918033,59.5725190839695,535.890014648438
-150.570491803279,59.5725190839695,125.599998474121
-150.403278688525,59.5725190839695,158.389999389648
-150.236065573771,59.5725190839695,87.3699951171875
-150.068852459016,59.5725190839695,-86.7006378173828
-149.901639344262,59.5725190839695,-178.840637207031
-149.734426229508,59.5725190839695,-175.400634765625
-149.567213114754,59.5725190839695,-113.540641784668
-149.4,59.5725190839695,-168.600646972656
-149.232786885246,59.5725190839695,-222.860641479492
-149.065573770492,59.5725190839695,-200.16064453125
-148.898360655738,59.5725190839695,-163.71142578125
-148.731147540984,59.5725190839695,-94.7914276123047
-148.56393442623,59.5725190839695,-97.091423034668
-148.396721311475,59.5725190839695,-127.691421508789
-148.229508196721,59.5725190839695,-207.991424560547
-148.062295081967,59.5725190839695,-194.121429443359
-147.895081967213,59.5725190839695,-133.036605834961
-147.727868852459,59.5725190839695,-115.666603088379
-147.560655737705,59.5725190839695,-115.356597900391
-147.393442622951,59.5725190839695,-131.486602783203
-147.226229508197,59.5725190839695,-198.886596679688
-147.059016393443,59.5725190839695,-212.696594238281
-146.891803278689,59.5725190839695,-143.839935302734
-146.724590163934,59.5725190839695,-109.579940795898
-146.55737704918,59.5725190839695,-104.339942932129
-146.390163934426,59.5725190839695,-75.6499404907227
-146.222950819672,59.5725190839695,-92.6699447631836
-146.055737704918,59.5725190839695,-142.599945068359
-145.888524590164,59.5725190839695,-170.219940185547
-145.72131147541,59.5725190839695,-439.380981445312
-145.554098360656,59.5725190839695,-187.261001586914
-145.386885245902,59.5725190839695,-160.050994873047
-145.219672131148,59.5725190839695,-154.030990600586
-145.052459016393,59.5725190839695,-159.791000366211
-144.885245901639,59.5725190839695,-284.230987548828
-144.718032786885,59.5725190839695,-307.192535400391
-144.550819672131,59.5725190839695,-381.562530517578
-144.383606557377,59.5725190839695,-553.682556152344
-144.216393442623,59.5725190839695,-830.412536621094
-144.049180327869,59.5725190839695,-963.8525390625
-143.881967213115,59.5725190839695,-1235.76257324219
-143.714754098361,59.5725190839695,-843.952514648438
-143.547540983607,59.5725190839695,-396.652893066406
-143.380327868852,59.5725190839695,-532.122924804688
-143.213114754098,59.5725190839695,-517.562927246094
-143.045901639344,59.5725190839695,-582.452880859375
-142.87868852459,59.5725190839695,-747.952880859375
-142.711475409836,59.5725190839695,-764.612915039062
-142.544262295082,59.5725190839695,-578.078369140625
-142.377049180328,59.5725190839695,-674.318359375
-142.209836065574,59.5725190839695,-188.638366699219
-142.04262295082,59.5725190839695,-177.118362426758
-141.875409836066,59.5725190839695,-169.848373413086
-141.708196721311,59.5725190839695,-161.868362426758
-141.540983606557,59.5725190839695,-141.794952392578
-141.373770491803,59.5725190839695,-137.264953613281
-141.206557377049,59.5725190839695,-153.944946289062
-141.039344262295,59.5725190839695,-210.614944458008
-140.872131147541,59.5725190839695,-266.124938964844
-140.704918032787,59.5725190839695,-273.994934082031
-140.537704918033,59.5725190839695,-252.894943237305
-140.370491803279,59.5725190839695,-230.128784179688
-140.203278688525,59.5725190839695,-145.41877746582
-140.03606557377,59.5725190839695,-99.7887878417969
-139.868852459016,59.5725190839695,-67.5787811279297
-139.701639344262,59.5725190839695,-23.9987850189209
-139.534426229508,59.5725190839695,17.7612152099609
-139.367213114754,59.5725190839695,31.053897857666
-139.2,59.5725190839695,40.1238975524902
-139.032786885246,59.5725190839695,226.433898925781
-138.865573770492,59.5725190839695,205.633895874023
-138.698360655738,59.5725190839695,306.113891601562
-138.531147540984,59.5725190839695,474.443908691406
-138.363934426229,59.5725190839695,559.623901367188
-138.196721311475,59.5725190839695,1181.43225097656
-138.029508196721,59.5725190839695,874.942199707031
-137.862295081967,59.5725190839695,570.472229003906
-137.695081967213,59.5725190839695,580.5322265625
-137.527868852459,59.5725190839695,1028.18225097656
-137.360655737705,59.5725190839695,633.712219238281
-137.193442622951,59.5725190839695,1007.81903076172
-137.026229508197,59.5725190839695,1189.56896972656
-136.859016393443,59.5725190839695,1602.55908203125
-136.691803278689,59.5725190839695,1470.72900390625
-136.524590163934,59.5725190839695,1333.96899414062
-136.35737704918,59.5725190839695,890.609008789062
-136.190163934426,59.5725190839695,1000.98187255859
-136.022950819672,59.5725190839695,413.301849365234
-135.855737704918,59.5725190839695,915.751831054688
-135.688524590164,59.5725190839695,1131.70190429688
-135.52131147541,59.5725190839695,930.931823730469
-135.354098360656,59.5725190839695,696.65185546875
-135.186885245902,59.5725190839695,834.001831054688
-135.019672131148,59.5725190839695,1090.65295410156
-134.852459016393,59.5725190839695,1348.74291992188
-134.685245901639,59.5725190839695,1260.18286132812
-134.518032786885,59.5725190839695,1547.712890625
-134.350819672131,59.5725190839695,1391.4228515625
-134.183606557377,59.5725190839695,1109.29296875
-134.016393442623,59.5725190839695,1306.22338867188
-133.849180327869,59.5725190839695,1156.41345214844
-133.681967213115,59.5725190839695,781.0234375
-133.514754098361,59.5725190839695,1179.51342773438
-133.347540983607,59.5725190839695,1307.34338378906
-133.180327868852,59.5725190839695,1303.04345703125
-133.013114754098,59.5725190839695,1335.66345214844
-132.845901639344,59.5725190839695,1111.31005859375
-132.67868852459,59.5725190839695,1335.36999511719
-132.511475409836,59.5725190839695,1338.21997070312
-132.344262295082,59.5725190839695,1254.84997558594
-132.177049180328,59.5725190839695,768.760009765625
-132.009836065574,59.5725190839695,759.630004882812
-131.84262295082,59.5725190839695,943.23583984375
-131.675409836066,59.5725190839695,951.005859375
-131.508196721311,59.5725190839695,1336.91589355469
-131.340983606557,59.5725190839695,1357.63586425781
-131.173770491803,59.5725190839695,1342.2958984375
-131.006557377049,59.5725190839695,1291.47583007812
-130.839344262295,59.5725190839695,1258.50952148438
-130.672131147541,59.5725190839695,1226.02941894531
-130.504918032787,59.5725190839695,1380.07946777344
-130.337704918033,59.5725190839695,1444.57946777344
-130.170491803279,59.5725190839695,1623.13940429688
-130.003278688525,59.5725190839695,1664.77941894531
-129.83606557377,59.5725190839695,1455.63940429688
-129.668852459016,59.5725190839695,1200.25573730469
-129.501639344262,59.5725190839695,1298.46569824219
-129.334426229508,59.5725190839695,1108.99572753906
-129.167213114754,59.5725190839695,780.815734863281
-129,59.5725190839695,777.445739746094
-180,59.4045801526718,-3283.71484375
-179.832786885246,59.4045801526718,-3333.48486328125
-179.665573770492,59.4045801526718,-3297.41479492188
-179.498360655738,59.4045801526718,-3276.6748046875
-179.331147540984,59.4045801526718,-3235.5048828125
-179.16393442623,59.4045801526718,-3191.69482421875
-178.996721311475,59.4045801526718,-2866.404296875
-178.829508196721,59.4045801526718,-2282.75439453125
-178.662295081967,59.4045801526718,-1668.09423828125
-178.495081967213,59.4045801526718,-830.854309082031
-178.327868852459,59.4045801526718,-583.574279785156
-178.160655737705,59.4045801526718,-533.704284667969
-177.993442622951,59.4045801526718,-467.864288330078
-177.826229508197,59.4045801526718,-444.807495117188
-177.659016393443,59.4045801526718,-207.327499389648
-177.491803278689,59.4045801526718,-168.487487792969
-177.324590163934,59.4045801526718,-156.587493896484
-177.15737704918,59.4045801526718,-150.017501831055
-176.990163934426,59.4045801526718,-144.127502441406
-176.822950819672,59.4045801526718,-141.354995727539
-176.655737704918,59.4045801526718,-137.704986572266
-176.488524590164,59.4045801526718,-135.264984130859
-176.32131147541,59.4045801526718,-133.154983520508
-176.154098360656,59.4045801526718,-133.604995727539
-175.986885245902,59.4045801526718,-133.994995117188
-175.819672131148,59.4045801526718,-134.28498840332
-175.652459016393,59.4045801526718,-135.462493896484
-175.485245901639,59.4045801526718,-134.442504882812
-175.318032786885,59.4045801526718,-132.982498168945
-175.150819672131,59.4045801526718,-131.292495727539
-174.983606557377,59.4045801526718,-126.172500610352
-174.816393442623,59.4045801526718,-123.262504577637
-174.649180327869,59.4045801526718,-120.74250793457
-174.481967213115,59.4045801526718,-118.602508544922
-174.314754098361,59.4045801526718,-114.152503967285
-174.147540983607,59.4045801526718,-112.282508850098
-173.980327868852,59.4045801526718,-109.962509155273
-173.813114754098,59.4045801526718,-107.632507324219
-173.645901639344,59.4045801526718,-102.852493286133
-173.47868852459,59.4045801526718,-100.692497253418
-173.311475409836,59.4045801526718,-99.1824951171875
-173.144262295082,59.4045801526718,-97.2624969482422
-172.977049180328,59.4045801526718,-93.0924911499023
-172.809836065574,59.4045801526718,-91.2324905395508
-172.64262295082,59.4045801526718,-88.8924942016602
-172.475409836066,59.4045801526718,-86.3124923706055
-172.308196721311,59.4045801526718,-81.3424987792969
-172.140983606557,59.4045801526718,-79.7324981689453
-171.973770491803,59.4045801526718,-78.3924942016602
-171.806557377049,59.4045801526718,-77.1024932861328
-171.639344262295,59.4045801526718,-73.0124969482422
-171.472131147541,59.4045801526718,-75.6524963378906
-171.304918032787,59.4045801526718,-77.1824951171875
-171.137704918033,59.4045801526718,-77.3224945068359
-170.970491803279,59.4045801526718,-70.3624954223633
-170.803278688525,59.4045801526718,-67.2524948120117
-170.63606557377,59.4045801526718,-66.9824905395508
-170.468852459016,59.4045801526718,-64.8324890136719
-170.301639344262,59.4045801526718,-59.5475006103516
-170.134426229508,59.4045801526718,-65.0875015258789
-169.967213114754,59.4045801526718,-59.0275039672852
-169.8,59.4045801526718,-57.307502746582
-169.632786885246,59.4045801526718,-57.5175018310547
-169.465573770492,59.4045801526718,-53.1975021362305
-169.298360655738,59.4045801526718,-49.544994354248
-169.131147540984,59.4045801526718,-47.2849960327148
-168.96393442623,59.4045801526718,-45.7449951171875
-168.796721311475,59.4045801526718,-42.3249969482422
-168.629508196721,59.4045801526718,-38.3049964904785
-168.462295081967,59.4045801526718,-38.2749938964844
-168.295081967213,59.4045801526718,-40.6925010681152
-168.127868852459,59.4045801526718,-38.8624992370605
-167.960655737705,59.4045801526718,-38.1725006103516
-167.793442622951,59.4045801526718,-37.6824989318848
-167.626229508197,59.4045801526718,-33.5424995422363
-167.459016393443,59.4045801526718,-31.3625011444092
-167.291803278689,59.4045801526718,-28.7825012207031
-167.124590163934,59.4045801526718,-28.3999977111816
-166.95737704918,59.4045801526718,-26.709997177124
-166.790163934426,59.4045801526718,-24.3599987030029
-166.622950819672,59.4045801526718,-26.0299987792969
-166.455737704918,59.4045801526718,-24.1399974822998
-166.288524590164,59.4045801526718,-25.4199981689453
-166.12131147541,59.4045801526718,-22.3425006866455
-165.954098360656,59.4045801526718,-20.3825016021729
-165.786885245902,59.4045801526718,-21.2625007629395
-165.619672131148,59.4045801526718,-18.9724998474121
-165.452459016393,59.4045801526718,-18.2625007629395
-165.285245901639,59.4045801526718,-16.4125003814697
-165.118032786885,59.4045801526718,-16.8225002288818
-164.950819672131,59.4045801526718,-15.6599969863892
-164.783606557377,59.4045801526718,-16.5999965667725
-164.616393442623,59.4045801526718,-17.569995880127
-164.449180327869,59.4045801526718,-18.0099964141846
-164.281967213115,59.4045801526718,-17.6699962615967
-164.114754098361,59.4045801526718,-16.209997177124
-163.947540983607,59.4045801526718,-14.4100008010864
-163.780327868852,59.4045801526718,-11.0200004577637
-163.613114754098,59.4045801526718,-13.0400009155273
-163.445901639344,59.4045801526718,-11.1100006103516
-163.27868852459,59.4045801526718,-9.99000072479248
-163.111475409836,59.4045801526718,-9.15000057220459
-162.944262295082,59.4045801526718,-11.3475008010864
-162.777049180328,59.4045801526718,-9.59750080108643
-162.609836065574,59.4045801526718,-9.68750095367432
-162.44262295082,59.4045801526718,-13.3075008392334
-162.275409836066,59.4045801526718,-11.9775009155273
-162.108196721311,59.4045801526718,-5.57750082015991
-161.940983606557,59.4045801526718,-0.0775009170174599
-161.773770491803,59.4045801526718,21.3900032043457
-161.606557377049,59.4045801526718,186.559997558594
-161.439344262295,59.4045801526718,287.399993896484
-161.272131147541,59.4045801526718,281.459991455078
-161.104918032787,59.4045801526718,271.149993896484
-160.937704918033,59.4045801526718,205.389999389648
-160.770491803279,59.4045801526718,267.417114257812
-160.603278688525,59.4045801526718,289.217132568359
-160.43606557377,59.4045801526718,287.297119140625
-160.268852459016,59.4045801526718,208.927124023438
-160.101639344262,59.4045801526718,113.957122802734
-159.934426229508,59.4045801526718,94.5671234130859
-159.767213114754,59.4045801526718,98.0771255493164
-159.6,59.4045801526718,244.427612304688
-159.432786885246,59.4045801526718,268.097595214844
-159.265573770492,59.4045801526718,304.5576171875
-159.098360655738,59.4045801526718,229.707611083984
-158.931147540984,59.4045801526718,89.8876037597656
-158.763934426229,59.4045801526718,156.297607421875
-158.596721311475,59.4045801526718,98.417350769043
-158.429508196721,59.4045801526718,68.9573516845703
-158.262295081967,59.4045801526718,161.467346191406
-158.095081967213,59.4045801526718,61.4673538208008
-157.927868852459,59.4045801526718,44.5773544311523
-157.760655737705,59.4045801526718,37.3673515319824
-157.593442622951,59.4045801526718,59.5747718811035
-157.426229508197,59.4045801526718,60.7447700500488
-157.259016393443,59.4045801526718,53.5147705078125
-157.091803278689,59.4045801526718,91.1347732543945
-156.924590163934,59.4045801526718,90.2947692871094
-156.75737704918,59.4045801526718,91.1947708129883
-156.590163934426,59.4045801526718,69.4747695922852
-156.422950819672,59.4045801526718,66.2099990844727
-156.255737704918,59.4045801526718,31.2299995422363
-156.088524590164,59.4045801526718,26.3600006103516
-155.92131147541,59.4045801526718,22.4899997711182
-155.754098360656,59.4045801526718,12
-155.586885245902,59.4045801526718,12.1899995803833
-155.419672131148,59.4045801526718,24.3399715423584
-155.252459016393,59.4045801526718,114.54997253418
-155.085245901639,59.4045801526718,118.439971923828
-154.918032786885,59.4045801526718,75.0699691772461
-154.750819672131,59.4045801526718,89.7999725341797
-154.583606557377,59.4045801526718,74.8999710083008
-154.416393442623,59.4045801526718,111.969970703125
-154.249180327869,59.4045801526718,286.532501220703
-154.081967213115,59.4045801526718,244.372497558594
-153.914754098361,59.4045801526718,95.8225021362305
-153.747540983607,59.4045801526718,48.992504119873
-153.580327868852,59.4045801526718,9.39250183105469
-153.413114754098,59.4045801526718,101.942504882812
-153.245901639344,59.4045801526718,-35.2149887084961
-153.07868852459,59.4045801526718,-43.8449897766113
-152.911475409836,59.4045801526718,-63.6849899291992
-152.744262295082,59.4045801526718,-65.744987487793
-152.577049180328,59.4045801526718,-59.2049865722656
-152.409836065574,59.4045801526718,-62.9849891662598
-152.24262295082,59.4045801526718,-63.5249862670898
-152.075409836066,59.4045801526718,-65.8949890136719
-151.908196721311,59.4045801526718,-9.78498649597168
-151.740983606557,59.4045801526718,188.80500793457
-151.573770491803,59.4045801526718,462.235015869141
-151.406557377049,59.4045801526718,308.455017089844
-151.239344262295,59.4045801526718,520.6650390625
-151.072131147541,59.4045801526718,701.02001953125
-150.904918032787,59.4045801526718,383.119995117188
-150.737704918033,59.4045801526718,175.839996337891
-150.570491803279,59.4045801526718,-1.81000363826752
-150.403278688525,59.4045801526718,-125.640007019043
-150.236065573771,59.4045801526718,-128.110000610352
-150.068852459016,59.4045801526718,-159.960647583008
-149.901639344262,59.4045801526718,-167.280639648438
-149.734426229508,59.4045801526718,-186.070648193359
-149.567213114754,59.4045801526718,-107.830642700195
-149.4,59.4045801526718,-131.990646362305
-149.232786885246,59.4045801526718,-167.820648193359
-149.065573770492,59.4045801526718,-204.860641479492
-148.898360655738,59.4045801526718,-163.931427001953
-148.731147540984,59.4045801526718,-99.9114227294922
-148.56393442623,59.4045801526718,-96.9114227294922
-148.396721311475,59.4045801526718,-113.151428222656
-148.229508196721,59.4045801526718,-192.21142578125
-148.062295081967,59.4045801526718,-182.871429443359
-147.895081967213,59.4045801526718,-170.976608276367
-147.727868852459,59.4045801526718,-145.296600341797
-147.560655737705,59.4045801526718,-117.226600646973
-147.393442622951,59.4045801526718,-125.376602172852
-147.226229508197,59.4045801526718,-193.586608886719
-147.059016393443,59.4045801526718,-201.386596679688
-146.891803278689,59.4045801526718,-182.799942016602
-146.724590163934,59.4045801526718,-123.17993927002
-146.55737704918,59.4045801526718,-100.269943237305
-146.390163934426,59.4045801526718,-62.0599403381348
-146.222950819672,59.4045801526718,-113.529937744141
-146.055737704918,59.4045801526718,-179.649948120117
